Year,Quarter,Product Name,Brand,Sales Channel,Storage Condition,Customer Location,Approx. Total Revenue(INR),Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Reorder Quantity (liters/kg),Shelf Life (days),Total Land Area (acres),Number of Cows,Quantity_per_Cow,Sales_Efficiency,Production_Density,Price_to_ShelfLife_Ratio,Reorder_Intensity,Production_to_ShelfLife,Land_Productivity
2022,Q3,Butter,Parag Milk Foods,Online,Refrigerated,Haryana,33049.92,575.0,55.24,44.61,40.0,669.53,34.0,10.176470588235293,0.37538107688802574,27.10970588235294,2.388,0.1289306358381503,23.04325,1.3766821501650413
2022,Q3,Butter,Parag Milk Foods,Online,Refrigerated,Madhya Pradesh,5290.74,528.0,43.32,49.46,26.0,614.7,89.0,2.4831460674157304,0.29475312758409133,8.424494382022472,0.9207692307692308,0.22380090497737556,28.837692307692308,1.2197494712868064
2022,Q3,Butter,Warana,Online,Frozen,Delhi,39291.99,200.0,30.54,46.07,25.0,450.01,18.0,24.944444444444443,0.6915352390340069,36.07111111111111,3.5004000000000004,0.10260579064587973,25.9712,1.4428123819470677
2022,Q3,Butter,Warana,Online,Refrigerated,Bihar,7174.02,263.0,89.82,184.26,33.0,30.1,11.0,8.454545454545455,0.26116992895054625,32.37181818181818,2.3375757575757574,1.981290322580645,10.79060606060606,11.830232558139533
2022,Q3,Butter,Warana,Retail,Frozen,Chandigarh,19072.38,194.0,88.03,53.81,36.0,15.88,90.0,2.7333333333333334,0.5585577403387675,4.893555555555555,2.153611111111111,0.218739837398374,12.23388888888889,27.734256926952142
2022,Q3,Butter,Warana,Retail,Frozen,Tamil Nadu,5549.64,422.0,50.93,50.83,29.0,31.57,60.0,5.15,0.4221657512910894,12.199000000000002,0.6193103448275863,0.16449838187702265,25.239310344827587,23.18466898954704
2022,Q3,Butter,Warana,Retail,Frozen,Telangana,16434.24,25.0,52.72,193.35,31.0,287.66,79.0,11.544303797468354,0.9723125473096155,11.873037974683545,0.5812903225806452,0.2120065789473684,30.25709677419355,3.2606897031217406
2022,Q3,Butter,Warana,Wholesale,Frozen,Maharashtra,4369.12,383.0,21.55,184.32,37.0,109.69,27.0,1.7407407407407407,0.10918552246434048,15.942962962962962,2.512432432432432,3.9217021276595743,11.634054054054053,3.9243322089525026
2022,Q3,Butter,Warana,Wholesale,Frozen,Rajasthan,12818.79,26.0,53.64,45.72,25.0,745.19,20.0,12.05,0.9014737787087604,13.366999999999999,2.1275999999999997,0.18970954356846473,10.693599999999998,0.3587541432386371
2022,Q3,Butter,Warana,Wholesale,Refrigerated,Bihar,32238.72,138.0,31.01,171.34,35.0,412.12,16.0,36.1875,0.8071598845719543,44.833125,1.5908571428571427,0.2959240069084629,20.49514285714286,1.7405852664272543
2022,Q3,Butter,Warana,Wholesale,Refrigerated,Chandigarh,30145.5,227.0,75.68,140.03,38.0,24.11,15.0,27.066666666666666,0.6408738615017916,42.234,1.9539473684210527,0.3449014778325123,16.671315789473685,26.275819162173374
2022,Q3,Butter,Warana,Wholesale,Refrigerated,Telangana,21217.0,184.0,58.59,97.41,35.0,893.99,91.0,4.758241758241758,0.70139631321476,6.783956043956044,1.4,0.22496535796766742,17.638285714285715,0.6905446369646193
2022,Q3,Buttermilk,Amul,Online,Refrigerated,Karnataka,4398.26,211.0,30.12,83.05,13.0,346.4,26.0,1.8076923076923077,0.1820364847592858,9.930384615384614,7.1984615384615385,1.7670212765957447,19.86076923076923,0.7453521939953811
2022,Q3,Buttermilk,Amul,Retail,Refrigerated,Bihar,23300.62,410.0,50.74,65.31,12.0,674.32,29.0,10.275862068965518,0.4203577272470801,24.44551724137931,6.515833333333333,0.21916107382550337,59.07666666666666,1.051310950290663
2022,Q3,Buttermilk,Amul,Retail,Refrigerated,West Bengal,50624.9,194.0,86.37,23.71,13.0,327.17,99.0,6.404040404040404,0.7654508795441101,8.366363636363635,6.142307692307692,0.03739747634069401,63.71307692307692,2.5316196472781733
2022,Q3,Buttermilk,Mother Dairy,Online,Refrigerated,Uttar Pradesh,16891.2,0.0,24.53,55.25,14.0,417.1,42.0,4.380952380952381,0.9957787639354908,4.399523809523809,6.557142857142857,0.30027173913043476,13.198571428571428,0.44301126828098775
2022,Q3,Buttermilk,Mother Dairy,Retail,Refrigerated,Karnataka,10352.98,134.5,48.834999999999994,163.825,12.0,508.36,55.5,8.72072072072072,1.284296555750146,6.790270270270271,2.9908333333333332,0.3384814049586777,31.405,0.7413250452435283
2022,Q3,Buttermilk,Mother Dairy,Wholesale,Refrigerated,Bihar,581.74,24.0,93.8,30.24,10.0,377.9,92.0,0.6413043478260869,0.7053197848176928,0.9092391304347827,0.986,0.512542372881356,8.365,0.22135485578195294
2022,Q3,Buttermilk,Mother Dairy,Wholesale,Refrigerated,Maharashtra,11767.84,284.0,26.61,196.08,11.0,544.05,74.0,8.54054054054054,0.6893467566889542,12.389324324324324,1.6927272727272729,0.31025316455696206,83.34636363636363,1.6851576141898723
2022,Q3,Buttermilk,Mother Dairy,Wholesale,Refrigerated,Tamil Nadu,117.14,8.0,24.43,149.81,14.0,22.61,48.0,0.041666666666666664,0.1984126984126984,0.21,4.183571428571429,74.905,0.72,0.44582043343653255
2022,Q3,Buttermilk,Raj,Online,Refrigerated,Chandigarh,11024.28,44.0,57.63,179.68,10.0,452.44,11.0,24.636363636363637,0.859771573604061,28.654545454545453,4.068,0.6630258302583026,31.52,0.6966669613650428
2022,Q3,Buttermilk,Raj,Online,Refrigerated,Delhi,19761.1,263.0,43.23,153.0,11.0,927.08,38.0,9.605263157894736,0.5810528996927584,16.53078947368421,4.921818181818182,0.4191780821917808,57.10636363636363,0.6775790654528195
2022,Q3,Buttermilk,Raj,Online,Refrigerated,Kerala,35250.48,168.0,87.97,159.32,10.0,645.07,24.0,14.416666666666666,0.6724322223301915,21.43958333333333,10.187999999999999,0.4604624277456647,51.455,0.7976653696498053
2022,Q3,Buttermilk,Raj,Retail,Refrigerated,Maharashtra,6015.86,55.0,79.95,22.18,12.0,575.98,20.0,3.1,0.5269868253293667,5.8825,8.085833333333333,0.35774193548387095,9.804166666666667,0.2042605646029376
2022,Q3,Buttermilk,Raj,Retail,Refrigerated,Telangana,8450.75,395.0,58.53,49.97,14.0,471.12,65.0,6.753846153846154,0.5263662741900674,12.831076923076923,1.375,0.11382687927107062,59.57285714285714,1.7702920699609441
2022,Q3,Buttermilk,Raj,Wholesale,Refrigerated,Delhi,1411.54,61.0,17.24,136.78,9.0,352.39,43.0,2.0697674418604652,0.5919127427507315,3.496744186046512,1.7622222222222221,1.5368539325842696,16.706666666666667,0.4266863418371691
2022,Q3,Buttermilk,Raj,Wholesale,Refrigerated,Kerala,19959.8,233.0,78.68,100.36,14.0,843.65,96.0,3.8645833333333335,0.6135882508600159,6.298333333333333,3.8428571428571425,0.2705121293800539,43.18857142857143,0.7166953120369821
2022,Q3,Buttermilk,Sudha,Online,Refrigerated,Madhya Pradesh,1301.11,0.0,41.42,186.26,11.0,472.49,23.0,1.0,0.9599332220367278,1.0417391304347827,5.142727272727273,8.098260869565218,2.178181818181818,0.050710067937945774
2022,Q3,Buttermilk,Sudha,Retail,Refrigerated,Madhya Pradesh,5728.5,119.0,54.02,94.48,9.0,70.17,58.0,1.293103448275862,0.38465483639347625,3.3617241379310343,8.486666666666666,1.2597333333333334,21.66444444444444,2.7786803477269486
2022,Q3,Buttermilk,Sudha,Retail,Refrigerated,Tamil Nadu,3762.82,107.0,98.65,93.27,11.0,370.01,58.0,1.6206896551724137,0.46745238450445076,3.4670689655172415,3.639090909090909,0.9922340425531915,18.28090909090909,0.543471798059512
2022,Q3,Cheese,Amul,Retail,Frozen,Bihar,2185.56,749.0,90.35,132.06,71.0,72.99,79.0,0.6582278481012658,0.06485650498272572,10.148987341772152,0.5919718309859155,2.539615384615385,11.292535211267605,10.984655432250994
2022,Q3,Cheese,Amul,Retail,Frozen,Delhi,54502.0,30.0,66.87,132.2,39.0,775.13,89.0,10.292134831460674,0.967990785065889,10.63247191011236,1.5256410256410255,0.14432314410480349,24.263846153846153,1.2208145730393611
2022,Q3,Cheese,Amul,Wholesale,Frozen,Jharkhand,70438.74,293.5,75.85499999999999,142.79,53.5,643.385,63.5,16.566929133858267,1.2835372921267434,12.907244094488187,1.2573831775700937,0.1357319391634981,15.319813084112148,1.2739028730853221
2022,Q3,Cheese,Amul,Wholesale,Frozen,Madhya Pradesh,20612.76,90.0,45.42,67.93,63.0,468.46,13.0,28.53846153846154,0.8037087584757696,35.50846153846154,0.881904761904762,0.18309973045822103,7.327142857142857,0.9853776202877514
2022,Q3,Cheese,Amul,Wholesale,Refrigerated,Gujarat,14511.0,24.0,38.02,71.25,61.0,598.23,66.0,7.954545454545454,0.9552923194497516,8.326818181818183,0.45311475409836066,0.1357142857142857,9.009344262295082,0.9186600471390602
2022,Q3,Cheese,Amul,Wholesale,Refrigerated,Jharkhand,17133.24,214.0,32.57,66.86,52.0,772.69,30.0,13.4,0.6522479840345269,20.544333333333334,0.8196153846153845,0.166318407960199,11.852500000000001,0.7976420039084238
2022,Q3,Cheese,Amul,Wholesale,Refrigerated,Madhya Pradesh,930.93,176.0,89.31,132.49,74.0,760.89,72.0,0.5416666666666666,0.1805639149960646,2.999861111111111,0.3225675675675676,3.3971794871794874,2.918783783783784,0.2838649476271209
2022,Q3,Cheese,Amul,Wholesale,Refrigerated,Uttar Pradesh,53333.95,281.0,54.63,166.42,53.0,296.11,15.0,39.266666666666666,0.6765293698743424,58.041333333333334,1.7084905660377359,0.2825466893039049,16.42679245283019,2.9401911451825335
2022,Q3,Cheese,Britannia Industries,Online,Frozen,Telangana,876.06,158.0,29.59,193.62,43.0,338.45,85.0,0.7294117647058823,0.28177975730582194,2.5885882352941176,0.3286046511627907,3.1229032258064517,5.116976744186046,0.650110799231792
2022,Q3,Cheese,Britannia Industries,Online,Frozen,Uttar Pradesh,3493.32,556.0,86.11,98.23,38.0,365.52,38.0,2.263157894736842,0.13376053753071826,16.919473684210526,1.0689473684210526,1.1422093023255815,16.919473684210526,1.7589735171810026
2022,Q3,Cheese,Britannia Industries,Wholesale,Frozen,Uttar Pradesh,3556.35,10.0,57.8,83.11,65.0,778.94,41.0,1.0975609756097562,0.8155128669807902,1.3458536585365855,1.2158461538461538,1.8468888888888888,0.8489230769230769,0.07083985929596631
2022,Q3,Cheese,Britannia Industries,Wholesale,Refrigerated,Tamil Nadu,47394.72,364.0,66.31,114.92,31.0,686.95,59.0,9.35593220338983,0.6019891816436922,15.541694915254238,2.7696774193548386,0.20818840579710146,29.57935483870968,1.3348278622898317
2022,Q3,Cheese,Dynamix Dairies,Online,Frozen,Karnataka,13390.6,347.0,49.82,105.86,83.0,73.28,74.0,5.54054054054054,0.5415114774018015,10.231621621621622,0.3934939759036144,0.2581951219512195,9.122168674698795,10.332150655021834
2022,Q3,Cheese,Dynamix Dairies,Online,Refrigerated,Rajasthan,233.73,35.0,72.22,38.25,44.0,287.81,88.0,0.03409090909090909,0.07853403141361257,0.43409090909090914,1.770681818181818,12.75,0.8681818181818183,0.1327264514784059
2022,Q3,Cheese,Dynamix Dairies,Online,Refrigerated,West Bengal,63446.34,123.0,59.88,49.28,33.0,34.2,51.0,15.823529411764707,0.8668750604234475,18.253529411764706,2.3824242424242428,0.06106567534076828,28.209999999999997,27.22017543859649
2022,Q3,Cheese,Dynamix Dairies,Wholesale,Refrigerated,Chandigarh,3770.28,696.0,73.69,46.46,36.0,530.22,77.0,0.7012987012987013,0.07197121151539385,9.744155844155843,1.9394444444444443,0.8603703703703703,20.841666666666665,1.4150729885707818
2022,Q3,Cheese,Dynamix Dairies,Wholesale,Refrigerated,Gujarat,12013.53,115.0,31.94,47.74,81.0,769.43,55.0,2.4909090909090907,0.5417803614505478,4.597636363636363,1.0825925925925926,0.34846715328467154,3.121851851851852,0.3286458807168944
2022,Q3,Cheese,Passion Cheese,Retail,Frozen,Bihar,23942.620000000003,252.0,61.91,110.235,62.5,439.425,32.5,26.215384615384615,1.2556371031921478,20.878153846153847,0.46215999999999996,0.1293838028169014,10.856639999999999,1.5441542925413891
2022,Q3,Cheese,Passion Cheese,Retail,Frozen,Chandigarh,1001.98,10.0,34.57,55.77,42.0,326.96,21.0,0.6666666666666666,0.564516129032258,1.180952380952381,1.7040476190476188,3.983571428571429,0.5904761904761905,0.07585025691216052
2022,Q3,Cheese,Passion Cheese,Retail,Refrigerated,Chandigarh,31753.2,248.0,11.47,68.17,42.0,71.89,12.0,58.75,0.7396061728265545,79.43416666666667,1.0723809523809524,0.09669503546099291,22.695476190476192,13.25928501877869
2022,Q3,Cheese,Passion Cheese,Retail,Refrigerated,Haryana,4529.7,59.0,69.39,165.2,62.0,946.12,13.0,3.4615384615384617,0.42869391254644185,8.074615384615385,1.6235483870967742,3.6711111111111108,1.6930645161290323,0.11094787130596541
2022,Q3,Cheese,Passion Cheese,Wholesale,Frozen,Gujarat,6531.16,140.0,67.77,95.38,50.0,522.08,97.0,0.6907216494845361,0.3231251507113576,2.1376288659793814,1.9496,1.4235820895522386,4.147,0.3971613545816733
2022,Q3,Cheese,Passion Cheese,Wholesale,Frozen,Kerala,23958.72,336.0,87.22,86.33,55.0,278.15,49.0,5.877551020408164,0.4613979717714157,12.73857142857143,1.5125454545454544,0.29975694444444445,11.348909090909093,2.2440769369045483
2022,Q3,Curd,Amul,Online,Refrigerated,Telangana,8253.0,55.0,86.93,53.97,7.0,470.5,98.0,1.0204081632653061,0.6451612903225806,1.5816326530612246,11.790000000000001,0.5397,22.142857142857142,0.3294367693942614
2022,Q3,Curd,Amul,Retail,Refrigerated,Karnataka,8702.63,537.0,37.05,159.17,6.0,275.93,53.0,7.90566037735849,0.438087471116548,18.04584905660377,3.4616666666666664,0.3798806682577565,159.405,3.466205196970246
2022,Q3,Curd,Amul,Wholesale,Refrigerated,Jharkhand,26080.6,162.0,63.11,84.8,5.0,860.63,82.0,5.548780487804878,0.7366035292213048,7.532926829268293,11.464,0.18637362637362637,123.54,0.7177300349743793
2022,Q3,Curd,Amul,Wholesale,Refrigerated,Tamil Nadu,610.2,316.0,22.64,111.36,6.0,251.99,50.0,0.24,0.036475272804644514,6.5798000000000005,8.475,9.28,54.83166666666667,1.3055676812571928
2022,Q3,Curd,Mother Dairy,Online,Refrigerated,Gujarat,1932.7,23.0,59.23,160.35,5.0,211.65,59.0,1.305084745762712,0.7631318136769077,1.7101694915254237,5.0200000000000005,2.0824675324675326,20.18,0.47673045121663127
2022,Q3,Curd,Mother Dairy,Online,Refrigerated,Maharashtra,933.13,152.0,40.7,160.0,7.0,235.56,72.0,0.2361111111111111,0.10033642212123,2.3531944444444446,7.841428571428572,9.411764705882353,24.204285714285714,0.7192647308541349
2022,Q3,Curd,Mother Dairy,Retail,Refrigerated,Karnataka,3452.8,860.0,94.08,53.73,5.0,707.83,98.0,0.5306122448979592,0.056956340774168106,9.316122448979591,13.280000000000001,1.0332692307692306,182.596,1.2898294788296625
2022,Q3,Curd,Mother Dairy,Wholesale,Refrigerated,Haryana,9217.1,32.0,65.87,114.57,7.0,438.61,98.0,3.1122448979591835,0.9036501540649443,3.444081632653061,4.317142857142857,0.37563934426229506,48.21714285714285,0.7695218987255192
2022,Q3,Curd,Raj,Online,Refrigerated,Gujarat,6475.77,636.0,25.52,179.27,7.0,170.1,62.0,2.1451612903225805,0.17283501403472296,12.411612903225807,6.9557142857142855,1.3478947368421053,109.93142857142857,4.52392710170488
2022,Q3,Curd,Raj,Online,Refrigerated,Rajasthan,607.62,334.0,41.8,161.01,5.0,183.75,87.0,0.6551724137931034,0.14573159818986015,4.495747126436782,2.132,2.824736842105263,78.226,2.1285986394557823
2022,Q3,Curd,Raj,Online,Refrigerated,Uttar Pradesh,7694.47,311.0,96.18,196.39,5.0,500.05,60.0,6.383333333333334,0.5518175400175774,11.567833333333335,4.018,0.5127676240208877,138.81400000000002,1.3880011998800121
2022,Q3,Curd,Raj,Online,Refrigerated,West Bengal,14175.74,31.0,89.74,21.53,5.0,50.55,66.0,3.8484848484848486,0.8912280701754386,4.318181818181818,11.162,0.08476377952755906,57.0,5.637982195845698
2022,Q3,Curd,Raj,Retail,Refrigerated,Chandigarh,68739.92,359.5,80.995,84.95,6.0,941.28,49.0,14.53061224489796,0.9943578571029552,14.613061224489796,15.9325,0.11931179775280899,119.33999999999999,0.7607088220295767
2022,Q3,Curd,Raj,Retail,Refrigerated,Tamil Nadu,12451.67,194.0,83.14,150.72,6.0,201.05,55.0,2.8545454545454545,0.4464158776194944,6.394363636363637,13.218333333333334,0.96,58.615,1.7492663516538174
2022,Q3,Curd,Raj,Wholesale,Refrigerated,Delhi,31620.840000000004,64.0,50.885,127.935,5.0,483.02500000000003,94.0,10.127659574468085,1.761332099907493,5.75,7.1579999999999995,0.13438550420168066,108.1,1.11898970032607
2022,Q3,Curd,Raj,Wholesale,Refrigerated,Jharkhand,25928.5,61.0,54.23,153.89,7.0,557.37,85.0,7.647058823529412,0.9134730244389166,8.371411764705883,5.698571428571428,0.23675384615384612,101.65285714285714,1.2766564400667422
2022,Q3,Curd,Sudha,Online,Refrigerated,Jharkhand,12134.22,47.0,99.32,129.18,7.0,288.31,16.0,32.4375,0.9161032955006796,35.408125,3.34,0.24890173410404626,80.93285714285715,1.9650029482154625
2022,Q3,Curd,Sudha,Online,Refrigerated,Tamil Nadu,8712.6,120.0,63.05,52.06,5.0,299.11,69.0,2.260869565217391,0.5637671208124029,4.010289855072464,11.17,0.33371794871794874,55.342,0.9251111631172477
2022,Q3,Curd,Sudha,Retail,Refrigerated,Delhi,14333.5,2.0,74.74,131.05,6.0,452.03,25.0,8.72,0.9899641251532627,8.8084,10.958333333333334,0.6011467889908257,36.70166666666667,0.48715793199566404
2022,Q3,Curd,Sudha,Retail,Refrigerated,Gujarat,12826.47,271.0,26.92,116.72,7.0,144.64,67.0,2.4328358208955225,0.37541168612819276,6.480447761194029,11.241428571428571,0.7160736196319019,62.027142857142856,3.0018667035398234
2022,Q3,Curd,Sudha,Retail,Refrigerated,Madhya Pradesh,16557.18,137.0,90.33,72.23,7.0,871.58,53.0,6.056603773584905,0.6998800828518479,8.65377358490566,7.368571428571428,0.22501557632398755,65.52142857142857,0.5262282291929599
2022,Q3,Curd,Sudha,Retail,Refrigerated,West Bengal,2724.06,198.0,88.73,132.99,5.0,617.52,20.0,8.3,0.4556934226419238,18.214,3.282,0.801144578313253,72.856,0.589908019173468
2022,Q3,Curd,Sudha,Wholesale,Refrigerated,West Bengal,5464.68,578.0,44.14,189.47,7.0,70.73,65.0,3.476923076923077,0.2810875351359419,12.369538461538461,3.454285714285714,0.8383628318584071,114.86,11.367453697158206
2022,Q3,Ghee,Amul,Retail,Ambient,Delhi,7683.5,219.0,88.7,175.22,86.0,91.39,35.0,3.6285714285714286,0.3660364307124741,9.913142857142857,0.7034883720930233,1.3796850393700788,4.0344186046511625,3.7964766385819013
2022,Q3,Ghee,Amul,Retail,Ambient,Gujarat,7123.68,23.0,30.56,198.22,110.0,648.3,95.0,2.1473684210526316,0.8979268453717153,2.3914736842105264,0.3174545454545455,0.9716666666666667,2.0653636363636365,0.350439611291069
2022,Q3,Ghee,Mother Dairy,Retail,Ambient,Chandigarh,12310.89,121.0,33.55,87.49,76.0,941.24,55.0,13.036363636363637,0.8551085880571027,15.245272727272727,0.22592105263157897,0.12202231520223152,11.032763157894736,0.8908354936041817
2022,Q3,Ghee,Mother Dairy,Wholesale,Ambient,Kerala,20811.84,146.0,45.59,120.76,122.0,372.96,14.0,48.0,0.8213552361396305,58.44,0.2538524590163934,0.17970238095238095,6.706229508196721,2.1936936936936937
2022,Q3,Ghee,Raj,Online,Ambient,Jharkhand,2441.69,244.0,71.37,108.16,103.0,607.35,52.0,3.480769230769231,0.42507221530729666,8.188653846153846,0.13097087378640776,0.5975690607734806,4.134077669902912,0.701094920556516
2022,Q3,Ghee,Raj,Online,Ambient,Kerala,4584.96,56.0,33.84,158.66,89.0,202.11,81.0,0.8888888888888888,0.5613597380321222,1.5834567901234566,0.7155056179775281,2.203611111111111,1.4411235955056179,0.6346049181138983
2022,Q3,Ghee,Raj,Wholesale,Ambient,Gujarat,8414.48,20.0,21.85,101.47,90.0,605.05,46.0,2.3260869565217392,0.8363949034628312,2.7810869565217393,0.8737777777777778,0.9483177570093457,1.4214444444444445,0.21143707131642014
2022,Q3,Ghee,Raj,Wholesale,Ambient,Kerala,60159.84,46.0,68.48,187.1,115.0,911.76,33.0,22.545454545454547,0.9413550958436135,23.95,0.7031304347826087,0.2514784946236559,6.872608695652174,0.8668399578836536
2022,Q3,Ghee,Raj,Wholesale,Ambient,Rajasthan,2175.91,860.0,71.51,24.24,123.0,191.05,42.0,3.119047619047619,0.13212437846070055,23.60690476190476,0.13504065040650406,0.1850381679389313,8.06089430894309,5.18968856320335
2022,Q3,Ghee,Raj,Wholesale,Ambient,Uttar Pradesh,27384.56,423.0,22.71,170.85,96.0,953.28,46.0,6.869565217391305,0.42711937716262977,16.083478260869565,0.9027083333333333,0.5406645569620253,7.706666666666667,0.7760993622020813
2022,Q3,Ghee,Sudha,Online,Ambient,Chandigarh,26397.28,129.0,29.91,118.3,132.0,765.89,25.0,19.24,0.7877884599636404,24.422800000000002,0.41575757575757577,0.24594594594594593,4.625530303030303,0.7972032537309536
2022,Q3,Ghee,Sudha,Retail,Ambient,Karnataka,3944.2,63.0,65.34,28.82,104.0,300.55,95.0,1.368421052631579,0.6707946336429308,2.04,0.29173076923076924,0.2216923076923077,1.8634615384615385,0.6448178339710531
2022,Q3,Ghee,Sudha,Wholesale,Ambient,Delhi,20422.44,72.0,26.01,145.78,116.0,490.92,84.0,3.357142857142857,0.7948363820851772,4.223690476190477,0.6243103448275862,0.5169503546099291,3.058534482758621,0.7227043102745865
2022,Q3,Ghee,Sudha,Wholesale,Ambient,Karnataka,6436.8,68.0,21.86,64.64,83.0,276.54,95.0,3.031578947368421,0.808307605950042,3.750526315789474,0.269277108433735,0.22444444444444445,4.29277108433735,1.2884212048889854
2022,Q3,Ice Cream,Amul,Online,Frozen,Haryana,6161.46,161.0,29.15,79.53,30.0,707.46,31.0,9.96774193548387,0.6566504452047517,15.179677419354839,0.6646666666666667,0.25737864077669903,15.685666666666666,0.6651542136657902
2022,Q3,Ice Cream,Amul,Online,Frozen,Kerala,6135.42,304.0,95.2,100.43,23.0,338.76,96.0,3.0520833333333335,0.49008948732959773,6.227604166666667,0.9104347826086957,0.34276450511945394,25.993478260869566,1.7648187507379858
2022,Q3,Ice Cream,Amul,Online,Frozen,Telangana,4619.64,431.0,96.23,67.51,25.0,566.02,29.0,4.724137931034483,0.24100200541814726,19.602068965517244,1.3488,0.4927737226277373,22.738400000000002,1.0043108017384546
2022,Q3,Ice Cream,Amul,Retail,Frozen,Chandigarh,2580.0,713.0,53.0,136.14,25.0,250.94,45.0,1.3333333333333333,0.07752538956508256,17.198666666666668,1.72,2.2689999999999997,30.957600000000003,3.084163545070535
2022,Q3,Ice Cream,Amul,Retail,Frozen,Haryana,7453.95,493.0,41.66,165.89,26.0,781.33,78.0,1.9871794871794872,0.2391347948840582,8.309871794871794,1.8496153846153847,1.070258064516129,24.92961538461538,0.8295726517604596
2022,Q3,Ice Cream,Amul,Wholesale,Frozen,Chandigarh,4675.26,260.0,47.42,115.3,23.0,142.14,46.0,4.369565217391305,0.4358857588966235,10.024565217391304,1.011304347826087,0.5736318407960199,20.049130434782608,3.2441958632334322
2022,Q3,Ice Cream,Amul,Wholesale,Frozen,Delhi,46332.6,488.0,85.98,109.6,23.0,255.45,25.0,18.6,0.48792772373847076,38.1204,4.332173913043478,0.23569892473118279,41.43521739130435,3.7307105108631826
2022,Q3,Ice Cream,Amul,Wholesale,Frozen,Kerala,9608.25,57.0,31.08,118.43,25.0,555.24,77.0,7.467532467532467,0.9094791452477737,8.210779220779221,0.6684,0.20596521739130436,25.2892,1.1386607593112887
2022,Q3,Ice Cream,Dodla Dairy,Online,Frozen,Chandigarh,22699.6,654.0,61.58,92.2,24.0,576.67,65.0,5.153846153846154,0.3384111847422014,15.22953846153846,2.8233333333333337,0.2752238805970149,41.24666666666666,1.716614354830319
2022,Q3,Ice Cream,Dodla Dairy,Retail,Frozen,Bihar,9735.0,547.0,83.34,32.23,24.0,188.53,43.0,6.395348837209302,0.33420835156287976,19.135813953488373,1.4749999999999999,0.11719999999999998,34.285000000000004,4.364504322919429
2022,Q3,Ice Cream,Dodla Dairy,Retail,Frozen,Haryana,4118.61,581.0,90.35,51.02,25.0,701.13,66.0,0.7121212121212122,0.07481217369158283,9.51878787878788,3.5052,1.0855319148936171,25.1296,0.8960392509235092
2022,Q3,Ice Cream,Dodla Dairy,Retail,Frozen,Jharkhand,422.1,191.0,11.67,36.18,29.0,256.13,44.0,0.3181818181818182,0.06803712883316324,4.676590909090909,1.039655172413793,2.584285714285714,7.09551724137931,0.8033810955374224
2022,Q3,Ice Cream,Dodla Dairy,Wholesale,Frozen,Madhya Pradesh,1362.04,649.0,93.01,108.75,22.0,340.71,56.0,0.30357142857142855,0.0255140327179949,11.898214285714285,3.641818181818182,6.397058823529412,30.286363636363635,1.9556220832966453
2022,Q3,Ice Cream,Mother Dairy,Online,Frozen,Delhi,21968.44,390.0,19.34,154.01,29.0,429.75,77.0,6.6103896103896105,0.56570012336486,11.685324675324676,1.4882758620689653,0.30257367387033396,31.02655172413793,2.0937056428155905
2022,Q3,Ice Cream,Mother Dairy,Online,Frozen,Rajasthan,8506.68,273.0,12.95,131.5,25.0,272.14,52.0,3.0,0.36314539783043903,8.261153846153846,2.1812,0.842948717948718,17.1832,1.5785257588006174
2022,Q3,Ice Cream,Mother Dairy,Retail,Frozen,Maharashtra,10833.99,79.0,67.24,128.74,22.0,334.39,96.0,2.59375,0.7573223029897502,3.4248958333333337,1.9777272727272726,0.5170281124497992,14.945,0.9832530877119532
2022,Q3,Ice Cream,Mother Dairy,Wholesale,Frozen,Karnataka,2137.6,36.0,94.77,119.93,30.0,903.5,88.0,1.4545454545454546,0.7765105556903664,1.8731818181818183,0.5566666666666666,0.936953125,5.494666666666666,0.18244604316546764
2022,Q3,Ice Cream,Mother Dairy,Wholesale,Frozen,Madhya Pradesh,11556.72,670.0,55.19,112.7,21.0,448.4,57.0,2.9473684210526314,0.2002503128911139,14.71842105263158,3.275714285714286,0.6708333333333334,39.95,1.870985727029438
2022,Q3,Ice Cream,Mother Dairy,Wholesale,Frozen,Telangana,24821.91,95.0,32.21,102.95,25.0,195.3,38.0,11.763157894736842,0.824358217763352,14.269473684210526,2.2212,0.23031319910514542,21.6896,2.776446492575525
2022,Q3,Ice Cream,Palle2Patnam,Online,Frozen,Rajasthan,2596.86,298.0,83.08,143.0,28.0,93.22,31.0,1.3548387096774193,0.12330456226880394,10.987741935483871,2.2082142857142855,3.4047619047619047,12.165000000000001,3.6539369234069943
2022,Q3,Ice Cream,Palle2Patnam,Online,Frozen,West Bengal,9087.2,505.0,85.4,100.04,23.0,69.39,89.0,1.6629213483146068,0.2266046055854973,7.338426966292135,2.6695652173913045,0.675945945945946,28.396521739130435,9.412307248883124
2022,Q3,Ice Cream,Palle2Patnam,Retail,Frozen,Chandigarh,5480.12,6.0,40.31,168.29,23.0,637.88,86.0,0.7906976744186046,0.9103078982597055,0.8686046511627907,3.503913043478261,2.4748529411764704,3.247826086956522,0.11710666583056374
2022,Q3,Ice Cream,Palle2Patnam,Retail,Frozen,Delhi,3002.88,479.0,63.08,194.29,23.0,50.1,45.0,1.0666666666666667,0.09097628930459999,11.724666666666668,2.72,4.0477083333333335,22.939565217391305,10.531137724550899
